doctor_id,first_name,last_name,age,email,specialization,graduation_year,university_grade,educational_degree,hire_year,years_of_experience,rating_avg,salary,gender
42712,Angela,Jones,95,amanda69@example.com,Surgery,1996,E,Bachelor,2025,2,1.46,66834.68,female
42722,Joseph,Walls,71,kelleyjoseph@example.org,Pharmacy,2017,D,Master,2024,20,4.14,57232.65,female
42736,Brian,Ramirez,88,elizabethpatton@example.net,Emergency,1995,B,Master,2023,37,1.6,35772.97,female
42738,Christopher,Baker,52,timothy95@example.net,Oncology,2022,A,Master,2025,6,3.94,73710.21,male
42778,Anthony,Nelson,33,whenry@example.net,Neurology,1981,A,Bachelor,2024,9,1.37,85032.99,female
42781,Stephanie,Krueger,51,parrishjames@example.com,Surgery,2012,E,Master,2022,38,4.23,37773.11,female
42809,Christie,Hodges,66,mario90@example.net,Radiology,1983,D,Bachelor,2022,9,2.11,86722.64,female
42810,Richard,Scott,24,hmercado@example.com,Cardiology,2015,E,Master,2024,20,2.06,65148.05,female
42823,Marie,Lewis,41,jessica78@example.org,Dermatology,2014,E,Bachelor,2021,5,4.55,83350.24,male
42824,Jodi,Nolan,59,weaverheather@example.org,Orthopedics,2021,B,Bachelor,2023,10,3.66,32885.4,female
42825,Victoria,Wilkerson,60,moorejason@example.org,Laboratory,2007,D,Master,2025,18,4.74,7747.8,female
42829,Jon,Turner,68,cstewart@example.org,Oncology,2019,E,PhD,2023,17,3.76,11926.62,female
42844,Kristina,Baker,41,wilkinssarah@example.com,Dermatology,1986,A,Master,2025,18,3.21,56965.97,female
42869,Kristy,Vasquez,50,cynthia19@example.org,Emergency,2010,D,Bachelor,2022,13,4.23,32742.08,male
42875,Rachael,Weiss,74,icarlson@example.org,Radiology,1990,E,PhD,2022,6,2.34,20142.66,male
42888,Michael,Oliver,39,kristenfrye@example.com,Neurology,1988,D,PhD,2023,30,4.4,63843.85,male
42899,Christopher,Bryant,81,james94@example.net,Surgery,1983,B,Master,2023,36,4.07,60795.21,female
42903,Matthew,Green,58,linda01@example.org,Pediatrics,2018,E,Bachelor,2022,6,4.22,4365.1,male
42909,Megan,Martin,29,jorge30@example.com,Cardiology,2016,B,Bachelor,2024,15,2.77,91587.62,male
42912,Seth,Briggs,27,tsanchez@example.net,Surgery,1991,C,Bachelor,2025,34,2.75,79534.59,female
42942,Amanda,Stewart,63,meghan90@example.com,Emergency,1982,D,Bachelor,2023,4,1.6,6417.72,male
42949,Timothy,Steele,55,neaton@example.org,Orthopedics,1994,D,Master,2021,14,2.28,48441.5,male
42951,Valerie,Baird,86,theresajones@example.net,Oncology,1995,D,Bachelor,2025,34,2.35,75283.8,male
42955,Ronald,Berg,85,rachaelgriffin@example.org,Oncology,1992,D,Bachelor,2021,7,2.38,65907.97,male
42972,Tiffany,Salazar,50,robert40@example.net,Emergency,1995,E,PhD,2023,9,2.29,7990.08,female
43012,Jason,Porter,99,michael58@example.org,Pediatrics,1980,E,PhD,2021,27,2.28,16287.08,female
43013,Karen,Rice,90,sara14@example.org,Pharmacy,1998,A,Bachelor,2022,14,3.75,92907.67,female
43036,Christina,Torres,58,arianadiaz@example.com,Cardiology,1991,B,Bachelor,2023,3,1.58,5178.34,male
43046,James,Brown,81,nryan@example.net,Cardiology,2004,D,Bachelor,2024,29,4.87,37056.9,female
43060,Vincent,Patterson,57,gutierrezcraig@example.net,Neurology,2003,D,Bachelor,2025,8,3.83,71711.25,female
43068,Gregory,Douglas,97,cohenchristopher@example.net,Emergency,2000,C,PhD,2025,4,2.56,98904.54,male
43071,Connie,White,38,crystal27@example.net,Pharmacy,1981,E,Bachelor,2023,21,4.17,12128.45,female
43073,Cheryl,Shaw,63,zoe28@example.org,Surgery,1984,A,PhD,2024,22,2.27,59037,female
43083,Christopher,Reilly,44,gary82@example.org,Pharmacy,2012,D,Master,2024,1,3.71,28168.35,male
43086,Caleb,Peterson,41,vlewis@example.com,Cardiology,2014,D,PhD,2025,11,1.63,3463.97,female
43114,Elizabeth,Cruz,77,timothysimmons@example.com,Oncology,2007,B,PhD,2024,25,1.92,38470.6,female
43115,Heather,Ryan,51,jessicawalker@example.net,Emergency,2019,C,Bachelor,2025,31,4.11,98126.21,female
43117,Corey,Knapp,34,danielmelissa@example.com,Dermatology,1996,D,Bachelor,2022,36,2.85,4374.09,male
43127,Dalton,Scott,31,laura65@example.com,Orthopedics,2002,D,Master,2021,26,2.41,6824.8,female
43134,Sarah,Ross,39,shannonsamantha@example.net,Emergency,1990,E,Master,2022,22,1.86,53531.24,female
43153,Joel,Douglas,51,howardwilliams@example.net,Orthopedics,1985,D,PhD,2025,9,5,12350.36,female
43154,Lydia,Michael,79,zreed@example.com,Laboratory,2018,D,Master,2022,11,1.18,11298.97,female
43178,Joseph,Johnson,27,collinscarolyn@example.org,Dermatology,2017,C,Master,2023,27,1.75,61957.51,male
43193,Scott,Jordan,84,kevinmorrison@example.net,Surgery,2019,B,Bachelor,2023,12,4.68,84739.84,male
43202,Sandra,Alvarado,66,youngcharles@example.net,Dermatology,2001,A,Master,2024,35,1.25,42802.59,male
43203,Sara,Dalton,94,bpineda@example.net,Emergency,2008,A,Bachelor,2023,6,2.91,59709.4,male
43214,Mark,Cruz,49,emma76@example.net,Pharmacy,2010,E,Master,2023,28,1.66,2635.78,female
43221,Kristopher,Price,93,kristengolden@example.net,Surgery,1983,C,Bachelor,2025,16,2.11,99905.14,male
43240,Carolyn,Parker,66,morganandrew@example.org,Oncology,1997,E,Master,2021,19,2.13,84996.88,male
43248,Cheryl,Mercer,45,shane42@example.org,ICU,2023,D,Master,2022,14,4.15,40946.03,female
43250,Gregory,Rodriguez,96,parkspaul@example.org,Pediatrics,2008,E,Bachelor,2023,16,2.1,16505.53,female
43268,Mason,Myers,92,ebrennan@example.org,Emergency,2017,A,Master,2022,37,1.4,85234.49,female
43274,Barbara,Castaneda,62,tammy97@example.org,Oncology,2011,D,PhD,2022,26,2.72,25040.91,male
43276,Maurice,Fuentes,52,morgan68@example.org,Radiology,1992,C,Bachelor,2024,8,1.72,30617.41,female
43279,Cindy,Alvarado,100,cortezkevin@example.com,Oncology,1994,C,Master,2024,2,2.56,67549.61,male
43280,Marcia,Davis,67,manningjamie@example.net,Dermatology,2010,A,Master,2022,16,3.59,83824.43,female
43291,John,Patterson,47,nhernandez@example.com,Cardiology,2021,A,PhD,2023,8,1.28,83020.95,female
43292,Michael,Stone,97,bennettmichael@example.net,Cardiology,1991,B,Bachelor,2022,23,3.22,60129.86,female
43295,Nicholas,Porter,69,allison44@example.net,Pharmacy,2008,B,Master,2022,3,4.78,61705.15,male
43316,Stephanie,Fischer,68,wwhite@example.com,ICU,2019,E,Bachelor,2021,35,3.14,84693.34,female
43321,Jason,Davis,42,robertokhan@example.org,Pediatrics,1994,D,Bachelor,2023,10,3.73,23160.16,male
43325,Victor,Mcintosh,56,wmorris@example.com,Cardiology,1981,E,Bachelor,2022,26,3.26,72645.53,female
43327,Steven,Pineda,63,hernandezmarcus@example.org,ICU,2014,A,Bachelor,2022,33,4.87,56947.38,female
43345,Anthony,Williamson,88,qclark@example.com,Pharmacy,2025,A,Master,2025,7,1.36,74607.77,female
43358,Ryan,Griffith,35,blewis@example.com,Oncology,1996,A,PhD,2025,36,3.1,48397.01,female
43381,Melanie,Jackson,83,marycummings@example.org,Cardiology,2013,C,PhD,2024,12,2.51,24100.22,male
43398,Charles,Lam,85,cchang@example.org,Orthopedics,2002,A,Master,2023,15,3.11,15022.05,female
43407,Anthony,Osborn,67,ricky66@example.org,Emergency,1980,C,PhD,2024,38,1.31,22187.75,male
43412,Michael,Patrick,29,john43@example.net,ICU,2010,B,Master,2023,12,2.11,67801.08,female
43413,Bryce,Medina,97,shepardkristina@example.com,ICU,1989,D,Bachelor,2025,9,3.11,77451.02,female
43414,Rachel,Garrett,84,miguelshaw@example.net,Cardiology,1987,C,PhD,2023,6,1.33,80721.51,male
43420,Ariel,Hodge,98,jacobsonsamantha@example.org,Dermatology,2022,B,Bachelor,2023,17,4.4,92752.11,male
43431,Stephanie,Vasquez,75,johnsonwayne@example.org,Surgery,2009,A,PhD,2024,37,2.27,4380.09,female
43437,Joanna,Davis,23,jacksonpatricia@example.com,Pediatrics,2021,B,PhD,2021,19,4.59,58761.84,female
43440,Angie,Dorsey,44,dawn33@example.org,Surgery,1988,A,Bachelor,2025,35,2.52,59231.97,male
43448,Gregory,Norris,25,tayloremma@example.net,Pharmacy,2007,D,Master,2024,38,1.57,69485.8,male
43451,Melissa,Edwards,71,james23@example.com,Pharmacy,1985,C,Master,2025,17,4.92,80750.77,female
43500,Mark,Carter,52,wbarajas@example.net,Pediatrics,2016,B,Master,2023,39,2.32,55138.91,female
43503,Brian,Mahoney,89,yolandanelson@example.com,Pediatrics,1990,D,Bachelor,2023,22,2.2,2835.52,male
43520,Samuel,Bailey,41,knappjeffrey@example.net,Dermatology,2015,D,PhD,2024,2,3.59,22287.61,male
43540,Kimberly,Jenkins,96,josephcobb@example.org,Pharmacy,2024,D,Master,2024,16,1.59,69387,male
43559,Jordan,Walton,97,czavala@example.org,Oncology,2018,C,Master,2023,33,1.39,42060.85,female
43564,Christine,Stevenson,40,beckyblake@example.com,Laboratory,2014,D,Bachelor,2021,32,1.92,36775.17,female
43572,Douglas,Soto,54,davisgary@example.com,Cardiology,1994,D,Master,2024,26,2.87,47590.06,male
43573,Anthony,Cantu,65,xlarson@example.com,Laboratory,2008,A,Master,2021,35,1.62,10689.98,male
43597,Jose,King,48,ucarr@example.org,Pediatrics,1990,E,PhD,2025,28,2.42,37080.91,male
43616,John,Lopez,59,yatesjanet@example.net,Cardiology,1985,B,PhD,2022,9,1.29,62472.81,female
43617,Andrew,Griffin,71,jose52@example.com,Pharmacy,1984,B,Bachelor,2022,15,2.8,92824.5,female
43618,Jessica,Fernandez,29,anthonyfranklin@example.com,Radiology,2019,E,Master,2024,35,3.14,45600.64,female
43637,Shawn,Lopez,58,nicholasdrake@example.net,Orthopedics,1998,D,Bachelor,2022,15,4.9,85836.73,male
43639,Matthew,Johnson,60,james57@example.net,Pediatrics,2024,E,Bachelor,2025,31,2.41,35337.83,female
43642,Brent,Montes,87,janicepatterson@example.com,Radiology,2021,A,Master,2023,23,1.16,39790.69,female
43670,Heather,Garrison,91,michael16@example.com,Emergency,2015,E,Bachelor,2025,38,4.81,31415.28,female
43704,Evelyn,Morales,26,diazmelissa@example.com,Radiology,2004,A,Master,2022,27,4.57,27277.56,male
43718,Dana,Floyd,47,jill83@example.net,Cardiology,1989,B,PhD,2025,15,2.01,39150.35,male
43721,Tracy,Garner,86,reedmichael@example.net,Pharmacy,2017,E,Master,2024,23,2.9,61110.21,female
43723,Jason,House,42,wcompton@example.org,Neurology,1990,A,Master,2021,7,1.17,54964.53,male
43744,Lawrence,Richards,44,keithwood@example.org,Laboratory,2024,B,Bachelor,2022,20,3.34,43553.17,female
43747,Michael,Medina,53,leslietorres@example.net,Dermatology,1983,E,Bachelor,2024,8,3.58,19203.8,male
43751,Stephen,Mckinney,28,sheltonrichard@example.com,Oncology,1994,B,Master,2024,39,3.44,79321.86,male
43770,Logan,Bailey,92,wiserenee@example.net,Pediatrics,1994,B,Bachelor,2024,6,2.02,58341.28,female
43788,Donald,Nelson,93,patrickrodriguez@example.net,Radiology,2011,D,PhD,2022,21,4.74,85956.72,male
43791,Anna,Henderson,33,lthompson@example.net,Radiology,2009,A,PhD,2025,19,3.16,40906.03,female
43808,Alyssa,Smith,60,webertravis@example.net,Radiology,1992,A,Bachelor,2025,6,3.72,96647.36,male
43810,Maria,Stevens,27,cooleysylvia@example.org,ICU,2005,D,PhD,2025,29,3.02,27604.32,female
43813,William,Jones,60,shepherdnicole@example.com,Orthopedics,1992,B,PhD,2024,35,4.99,3664.88,male
43814,Nicole,Grimes,98,bblack@example.org,Laboratory,2020,E,Bachelor,2025,34,1.37,53680.53,male
43818,Michelle,Hoover,90,brendacarroll@example.com,Pharmacy,1983,A,Bachelor,2021,32,1.31,99128.6,male
43836,Kathryn,Munoz,87,anthony19@example.net,ICU,2000,C,Master,2023,5,3.34,95012.3,male
43850,Eddie,Henson,25,williamsimpson@example.com,Emergency,2013,D,PhD,2025,38,4.69,3150.87,female
43866,Melissa,Austin,39,jjensen@example.com,Pharmacy,2020,C,Master,2023,27,3.75,47503.15,male
43868,Paul,Love,64,nortoncharles@example.net,Pharmacy,1984,A,PhD,2025,22,3.99,18945.82,male
43869,Alan,Russell,65,sdavis@example.net,Radiology,1997,E,Bachelor,2023,1,1.69,17378.34,female
43899,John,Wilson,42,wmclaughlin@example.net,Pediatrics,1983,C,Bachelor,2025,38,4.54,22505.28,female
43901,Jeffrey,Jackson,50,dmcintyre@example.net,Oncology,2010,B,PhD,2024,8,4.99,26633.2,female
43902,Jacob,Thomas,80,jjames@example.org,Pharmacy,1982,E,Master,2024,36,4.25,97030.06,male
43904,Donald,White,41,sweeneypamela@example.net,ICU,2011,B,PhD,2024,30,4.21,45682.95,female
43920,George,Armstrong,35,zallen@example.org,Pediatrics,2017,D,Bachelor,2025,28,3.66,12188.61,female
43923,Steven,Olsen,26,conleykevin@example.net,Radiology,1995,E,Master,2022,24,3.33,65429.09,female
43927,Renee,Smith,31,ruth22@example.com,Laboratory,2006,C,Master,2022,13,1.47,58083.36,female
43929,Ryan,Arnold,42,rhart@example.net,Emergency,1980,E,Master,2024,25,4.82,18518.61,male
43944,Kevin,Flores,61,kaiserjennifer@example.org,Dermatology,2011,A,Bachelor,2021,11,2.2,56123.24,female
43952,Sheila,Avila,99,jennifer20@example.com,Oncology,2016,B,Master,2023,17,3.75,34991.94,male
43960,Beth,Cook,76,emartin@example.org,Cardiology,2020,C,PhD,2024,12,4.79,36080.77,female
43976,Jeff,Williams,85,lchurch@example.com,Emergency,2020,E,PhD,2024,28,4.01,94043.61,male
43984,Sean,Wheeler,26,denniswashington@example.com,Orthopedics,1996,D,Master,2022,31,3.14,68694.34,male
43988,Dylan,Lam,26,jimenezaudrey@example.org,Pediatrics,2017,D,Master,2021,18,1.88,22352.7,male
43989,William,Mata,74,murraystephen@example.net,Surgery,2002,D,Master,2021,12,2.02,44233.43,female
43992,Destiny,Walker,94,julieparker@example.com,Dermatology,1992,B,PhD,2022,31,4.22,19307.51,female
43993,Rebecca,Smith,37,ashleyhill@example.net,Pharmacy,2003,D,Master,2024,39,2.26,91640.24,female
44006,Brendan,Nichols,55,vward@example.net,Laboratory,2005,D,Bachelor,2024,18,3.19,87641.74,male
44007,Sean,Baker,33,heatherbell@example.org,Orthopedics,2014,B,Master,2021,5,4.57,85259.55,female
44010,Joseph,Lee,90,ryanward@example.org,Cardiology,2001,A,Bachelor,2025,6,2.67,54628.63,male
44016,Elizabeth,Williamson,33,patriciachurch@example.org,Dermatology,1993,D,PhD,2025,34,4.12,4870.88,male
44025,David,Schwartz,24,ramirezdaniel@example.com,ICU,1992,E,Bachelor,2025,17,2.42,49177.13,male
44030,Holly,Ramirez,83,amy92@example.net,Neurology,2001,E,Bachelor,2021,37,2.13,81940.22,female
44048,Anthony,Shaffer,74,brandon78@example.org,Orthopedics,1993,A,PhD,2021,19,2.26,22972.68,female
44054,Erik,Murphy,51,gcastaneda@example.org,Radiology,2006,D,Master,2021,8,3.68,43922.08,male
44064,Amy,Fernandez,36,benjamin77@example.org,Orthopedics,1991,D,Master,2023,33,4.39,62162.52,female
44074,Richard,Arnold,81,foleypatricia@example.org,Laboratory,2005,D,Bachelor,2021,7,4.06,14241.62,female
44077,Vanessa,Davidson,96,jose43@example.org,Oncology,1991,E,Master,2024,15,4,14568.1,female
44082,Samantha,Griffin,43,nicole19@example.com,Emergency,2015,D,Master,2022,34,1.04,21996.25,female
44087,Julie,Johnson,75,thomasjohn@example.com,Emergency,1985,A,Bachelor,2021,5,1.66,22289.09,female
44089,William,Hicks,33,terickson@example.com,Pediatrics,2025,A,Bachelor,2023,10,2.52,78821.25,female
44103,Justin,Anderson,93,djames@example.net,Pharmacy,1984,E,Master,2024,6,3.33,2120.37,male
44124,Anthony,Krueger,26,sethgriffin@example.net,Radiology,1980,B,Bachelor,2022,10,4.91,23748.82,female
44125,Kendra,Sanchez,27,morganwarner@example.org,Radiology,2007,E,Master,2023,18,3.26,36534.9,male
44127,Stephanie,Johnston,96,wnelson@example.com,Neurology,1999,E,Bachelor,2025,26,2.24,85113.07,male
44151,Daniel,Charles,99,april63@example.com,Oncology,1987,E,Master,2025,28,4.15,60210.07,female
44156,Wayne,Sandoval,67,amanda30@example.net,Radiology,2002,A,Master,2023,27,1.67,4429.79,female
44157,Phillip,Gay,68,yolandabrown@example.com,Laboratory,2010,C,Bachelor,2025,38,2.17,87957.89,female
44195,Krista,Turner,56,qnelson@example.org,Laboratory,2002,D,Master,2021,36,1.23,46109.13,male
44199,Michelle,Johnson,42,hineskrystal@example.com,Orthopedics,2023,D,Master,2023,13,4.22,94307.55,female
44205,Tina,Garrett,85,psantos@example.org,Dermatology,2000,D,Master,2021,37,3.1,44156.09,male
44220,Isaac,Holland,58,zbrooks@example.com,Orthopedics,1993,C,PhD,2023,12,2.73,90772.67,female
44222,Tanya,Johnson,69,jonesjames@example.com,Radiology,1987,C,Bachelor,2023,24,2.72,42007.68,male
44231,Haley,Wilson,44,gregoryjones@example.org,Pharmacy,1991,A,PhD,2023,22,4.54,2178.17,male
44241,Ashley,Johnson,44,michael49@example.org,Surgery,2012,B,PhD,2023,35,3.53,74989.8,male
44253,Kathryn,Barry,23,colemanmichael@example.org,Orthopedics,2010,C,Master,2025,1,1.44,40264.4,male
44269,Kelly,Jenkins,66,tinaflynn@example.com,Orthopedics,2007,E,Bachelor,2025,24,1.13,46437,female
44280,Shane,Griffin,37,jose60@example.net,Neurology,2009,E,Master,2022,7,3.18,59078.43,female
44282,Sarah,Williams,27,smartin@example.net,ICU,2023,B,PhD,2022,27,1.97,73167.08,male
44291,Joshua,Holloway,90,zrich@example.net,Pharmacy,1997,A,Master,2022,30,1.84,96823.85,male
44293,Daniel,Perry,73,bartonshannon@example.net,Pharmacy,1982,C,PhD,2021,34,1.54,89251.81,male
44297,Matthew,Johnson,79,jamieochoa@example.com,Orthopedics,1996,B,PhD,2022,13,4.97,27180.88,male
44319,Drew,Harris,46,vaughnjavier@example.net,Pharmacy,1997,E,Master,2022,6,1.03,17656.07,female
44323,Christopher,Cooper,32,vasquezamy@example.net,Emergency,2003,A,Master,2021,4,4.15,94411.17,female
44353,Melissa,Miller,70,timothyhart@example.com,Pharmacy,1998,C,PhD,2022,37,3.54,48577.91,female
44355,Karen,Miller,56,amanda86@example.com,Oncology,2014,E,Master,2022,18,1.55,36234.86,male
44358,Perry,Wilson,44,shawnjimenez@example.org,Pediatrics,2020,E,PhD,2024,6,2.8,84375.63,male
44392,Hannah,Dennis,95,taylorandrea@example.com,Laboratory,1999,A,Bachelor,2021,36,1.71,82994.53,female
44396,Michelle,Wall,41,glenda36@example.org,Oncology,2002,D,PhD,2021,29,3.2,18732.54,female
44411,Linda,Clay,92,stacey25@example.net,Dermatology,1986,C,Bachelor,2025,6,1.41,89899.85,male
44415,James,Arellano,56,arobinson@example.net,Oncology,1991,C,Master,2024,15,1.06,12042.8,male
44433,Chris,Boyer,44,jennifer82@example.com,Neurology,2019,A,PhD,2024,29,3.21,88762.43,male
44440,Jamie,Garcia,43,christine28@example.net,Radiology,1995,A,Bachelor,2021,35,3.79,99982.81,male
44470,Brian,French,60,sullivanjason@example.net,Cardiology,1983,D,Master,2025,17,4.36,39255.04,male
44496,James,Rodriguez,80,amy33@example.com,Orthopedics,2009,A,Bachelor,2025,10,2.02,38787.81,male
44504,Garrett,Evans,55,oharris@example.org,Laboratory,1987,B,PhD,2024,6,4.18,34614.51,female
44514,Debra,Lowe,72,gibsonmark@example.org,Oncology,1986,C,Bachelor,2025,34,3.06,32709.18,male
44532,William,Barnes,94,johnnguyen@example.com,Radiology,1997,B,Master,2022,8,4.36,19031.02,female
44542,Donald,Sanchez,52,gclark@example.com,Surgery,2022,A,Master,2023,11,4.14,38781.9,female
44548,Sarah,Romero,79,campbellkenneth@example.net,Neurology,2000,E,Bachelor,2021,9,2.1,64041.52,male
44553,Virginia,Tran,72,nealpatricia@example.com,Emergency,2002,D,Master,2022,38,4.11,98611.64,female
44555,Christopher,Daniels,69,millererika@example.com,Cardiology,2003,B,PhD,2023,26,4.14,4053.25,female
44558,Samuel,Perry,59,patrick11@example.org,Laboratory,1998,E,Bachelor,2021,7,1.36,3609.8,female
44561,Lori,Gonzales,53,richardsonwendy@example.net,Orthopedics,1980,A,Master,2024,5,2.25,30337.85,female
44579,Sandra,Oconnor,89,kimberly21@example.net,Dermatology,1990,C,PhD,2024,10,3.22,92439.57,female
44591,Edward,Carey,65,aguerra@example.net,Orthopedics,2000,D,Master,2021,18,1.68,32342.3,female
44597,Joshua,Lewis,28,curtis61@example.com,Emergency,1987,D,Bachelor,2025,19,4.32,62614.94,female
44612,Katrina,Tucker,71,nielsenadam@example.org,Neurology,2015,B,Bachelor,2022,38,2.31,2526.94,female
44617,John,Carter,77,sarahstrickland@example.net,ICU,2012,D,Master,2022,11,4.52,87957.66,female
44618,Maria,Roach,48,fmckinney@example.org,Radiology,2018,B,PhD,2022,12,3.58,10208.89,male
44636,Catherine,Williams,98,shelly94@example.net,Pediatrics,2007,E,PhD,2024,39,1.49,45229.64,female
44644,Zachary,Doyle,48,stevengay@example.com,Neurology,1999,C,Bachelor,2022,33,4.02,15295.91,female
44651,Ryan,Preston,56,jerrywilliams@example.net,Surgery,2022,A,Master,2023,39,1.77,44878.39,male
44653,Mackenzie,Estrada,79,dylan09@example.net,Cardiology,2007,B,Bachelor,2023,39,3.59,40638.04,male
44675,Carol,Peters,93,singletonnicole@example.net,Cardiology,1995,A,PhD,2022,29,2.9,15390.89,female
44687,Gina,Combs,82,alicia10@example.org,Radiology,1982,A,Bachelor,2023,17,3.75,26487.18,female
44688,Jessica,Howell,29,vpatton@example.org,Surgery,1985,E,Master,2024,31,3.18,38580.21,female
44696,Raymond,Murray,54,gbrown@example.net,Oncology,2011,A,Master,2024,40,2.32,5271.22,female
44729,Oscar,Patterson,64,robert03@example.org,Laboratory,2003,A,PhD,2023,29,1.93,49484.54,male
44742,Jamie,Thomas,74,meltonmark@example.com,ICU,2018,C,PhD,2022,2,4.64,95130.93,male
44744,Nancy,Herring,74,jamespatricia@example.org,Orthopedics,2001,E,Master,2024,4,4.82,86675.37,male
44745,Pamela,Martinez,64,vmoore@example.com,Pharmacy,1996,D,PhD,2022,9,1.61,54471.7,female
44755,Brian,Matthews,54,norrisdaniel@example.net,ICU,1980,D,PhD,2025,38,3.83,65505.57,female
44757,Misty,Moore,33,erika67@example.org,Pharmacy,2005,E,Master,2024,17,4.54,27832.74,male
44767,Jaime,Alvarez,99,vgreene@example.net,Emergency,2018,D,PhD,2024,7,3.72,65341.8,female
44778,Jason,Haley,45,allen20@example.net,Neurology,2001,C,Master,2025,39,3.19,17522.05,male
44815,Robert,Floyd,68,dbolton@example.net,Pediatrics,2001,B,Bachelor,2025,4,2.12,12888.71,female
44829,Joshua,Smith,45,eking@example.org,Surgery,2011,B,Master,2025,35,2.07,82299.76,female
